# ACTS Test Suite Generation: Thu Jul 22 15:11:19 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 4227
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
2,8,3,5,33,3,5,4,1,1,4,2,6,1,3,4,1,2,2,1
4,9,2,6,33,2,3,4,1,2,1,1,7,1,2,1,1,2,2,1
1,10,3,8,33,4,4,3,1,2,1,1,1,1,1,3,4,1,2,2
2,11,4,9,33,3,4,2,0,1,2,4,5,2,3,3,1,1,1,2
3,12,0,10,33,3,1,3,0,2,4,1,7,2,2,1,3,2,1,1
3,13,3,0,33,4,2,3,0,1,4,1,6,3,3,3,2,2,1,2
3,14,1,6,33,2,1,4,0,2,3,4,5,2,3,4,2,2,2,1
1,15,3,4,33,5,2,2,1,2,3,3,1,1,1,4,4,2,2,1
1,16,4,8,33,5,5,1,0,1,4,2,6,3,3,4,3,1,1,2
1,18,4,6,33,2,3,4,1,3,3,2,2,2,3,3,4,1,1,1
4,20,3,5,33,3,5,4,1,3,3,2,3,2,1,2,3,1,2,2
4,21,0,1,33,4,5,1,1,1,1,2,1,2,2,4,2,1,1,2
3,22,3,9,33,3,1,2,1,3,1,3,5,3,3,3,1,2,1,1
1,24,4,6,33,1,5,2,1,3,4,1,4,1,1,4,1,1,1,2
2,26,3,10,33,4,2,4,0,3,2,2,3,1,1,3,3,1,1,2
1,27,1,3,33,3,3,1,1,2,1,4,4,2,2,4,2,1,1,2
3,28,0,8,33,5,3,4,1,2,3,1,5,3,3,4,3,2,1,1
2,30,4,2,33,5,3,3,0,1,4,2,5,2,1,4,4,1,1,2
1,33,0,1,33,4,1,2,1,3,1,3,6,3,2,4,2,2,1,1
4,36,2,0,33,4,2,4,0,1,2,2,2,2,1,1,1,2,2,2
4,39,1,10,33,5,1,1,0,2,3,2,3,1,2,2,2,2,1,2
1,40,3,3,33,3,2,1,0,2,3,4,2,1,2,2,1,2,1,1
1,42,0,4,33,5,5,1,1,1,4,3,7,2,3,4,3,2,2,1
4,45,4,8,33,4,1,1,0,2,3,4,2,1,1,3,3,1,1,1
4,47,0,2,33,4,3,4,0,3,4,1,2,2,1,2,3,2,2,1
3,48,4,2,33,1,1,3,0,2,4,4,3,3,2,3,1,1,1,1
3,54,0,9,33,5,3,2,1,3,1,3,2,3,3,3,1,2,2,2
4,60,0,6,33,4,2,2,1,3,4,2,2,2,1,3,1,1,2,2
1,72,4,0,33,5,2,1,1,3,4,2,5,1,3,4,4,1,2,1
1,4,4,1,34,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,34,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,34,1,3,1,0,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,34,2,4,2,1,2,3,3,5,3,3,2,4,2,2,1
1,8,3,5,34,3,5,3,1,1,3,2,6,2,3,2,1,1,2,2
2,9,0,6,34,5,5,1,0,1,1,2,7,3,1,1,1,1,1,2
4,10,3,8,34,1,1,2,1,1,4,2,1,3,1,4,4,1,2,1
4,11,3,9,34,2,3,2,0,2,3,3,6,2,2,3,1,1,1,2
1,12,0,10,34,2,1,2,1,3,2,2,6,3,2,3,3,1,1,2
2,13,1,0,34,2,2,4,1,1,2,1,2,3,1,1,1,1,1,1
1,14,2,4,34,2,1,3,0,1,3,3,7,2,3,4,4,2,2,2
3,15,2,6,34,2,3,3,0,2,4,1,6,1,3,4,2,1,1,2
3,16,0,3,34,3,1,4,1,1,4,3,4,1,1,3,3,1,2,2
2,18,4,8,34,5,5,3,0,2,1,4,3,3,2,3,1,2,1,1
1,20,1,3,34,5,2,3,1,3,2,1,7,1,2,4,4,1,2,1
3,21,1,8,34,4,4,3,0,1,1,1,7,2,2,4,2,2,1,1
2,22,0,4,34,2,4,1,1,1,4,3,7,3,1,3,4,1,1,2
1,24,2,9,34,4,4,1,0,1,2,3,6,1,3,4,1,1,2,1
4,26,0,1,34,4,1,2,1,1,1,2,1,3,2,3,1,1,2,2
4,27,0,0,34,2,5,2,0,1,2,4,4,2,2,2,2,1,1,1
1,28,2,6,34,1,1,1,1,3,1,3,2,1,3,1,2,1,1,2
2,30,3,0,34,2,1,1,1,1,1,2,7,1,3,1,3,1,2,1
4,33,0,8,34,3,3,1,1,1,3,1,2,1,2,1,3,1,1,2
2,36,0,1,34,2,2,3,0,3,3,2,2,1,3,4,4,2,1,2
1,39,4,2,34,5,2,2,0,3,2,1,6,2,3,3,1,1,1,1
4,40,2,1,34,4,5,1,1,1,3,4,2,3,3,2,2,2,2,2
2,42,1,1,34,3,4,4,0,1,4,2,7,2,1,2,4,2,2,2
4,45,0,6,34,3,3,3,1,3,2,3,3,3,3,1,3,1,1,1
3,47,0,0,34,3,2,2,0,2,1,1,5,1,3,2,1,1,2,1
4,48,1,1,34,1,1,3,0,2,3,1,6,2,1,1,4,2,2,1
1,54,1,3,34,5,5,4,0,2,3,4,3,2,2,1,2,1,2,2
2,60,3,0,34,2,4,3,0,2,4,2,7,2,3,3,1,2,2,1
4,72,4,4,34,2,1,4,0,1,1,2,3,2,1,1,2,2,1,2
1,4,4,1,35,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,35,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,35,1,3,1,0,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,35,2,4,2,1,3,3,3,5,3,1,2,4,2,1,1
1,8,3,5,35,3,5,2,0,1,4,2,6,1,1,4,2,2,2,1
3,9,3,6,35,2,1,2,0,3,4,3,7,2,1,2,3,1,1,1
1,10,4,8,35,3,4,4,1,2,1,4,1,3,3,1,3,2,1,2
3,11,0,9,35,4,4,3,1,3,4,4,2,1,3,2,4,2,1,1
4,12,0,10,35,3,3,1,1,2,3,2,7,1,1,4,3,1,2,1
4,13,4,0,35,3,4,4,1,2,2,3,3,1,3,3,2,1,1,2
2,14,0,2,35,4,3,1,1,2,2,1,1,1,2,4,4,2,1,2
4,15,2,0,35,4,5,4,1,1,4,1,6,3,3,2,3,1,1,2
1,16,4,0,35,2,2,3,0,3,2,3,5,3,2,1,3,2,2,2
3,18,4,1,35,2,2,1,1,2,2,3,2,3,3,2,4,1,1,1
2,20,4,10,35,5,3,1,0,2,2,2,1,3,2,1,1,1,1,2
4,21,2,3,35,4,3,1,0,3,1,3,2,2,3,2,1,2,1,2
2,22,0,3,35,5,5,2,0,2,1,1,4,1,3,3,4,2,2,1
2,24,1,2,35,1,4,1,0,1,4,3,1,2,2,4,1,1,2,2
2,26,1,9,35,3,4,1,1,2,1,1,1,1,2,4,1,1,2,2
4,27,0,9,35,5,3,4,1,3,4,4,4,1,2,2,4,2,2,1
2,28,4,1,35,3,1,4,1,3,3,4,3,3,1,3,2,2,2,1
2,30,2,10,35,5,4,2,1,1,2,2,7,3,3,3,2,2,1,1
4,33,1,1,35,3,5,1,1,2,1,2,6,2,1,2,3,1,1,1
4,36,2,4,35,3,5,4,1,3,1,3,7,3,1,3,4,2,1,1
1,39,3,10,35,5,1,1,1,2,3,1,6,1,2,3,4,1,1,1
3,40,1,6,35,3,4,1,1,1,4,3,4,1,2,3,4,2,2,2
2,42,2,4,35,4,3,4,1,1,4,4,5,1,3,3,4,1,1,1
4,45,1,4,35,3,2,1,1,2,3,4,6,1,1,1,2,1,2,2
3,47,1,6,35,4,2,4,0,3,1,1,7,3,1,2,4,2,2,2
3,48,3,9,35,1,4,4,1,3,1,2,5,3,3,4,1,1,2,1
4,54,3,3,35,1,4,4,0,2,2,4,6,3,1,2,4,1,2,2
3,60,0,8,35,3,5,1,0,1,3,2,6,1,1,2,2,1,2,2
2,72,4,5,35,1,4,4,0,1,2,2,7,2,2,2,3,1,1,1
1,4,4,1,36,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,36,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,36,1,3,1,1,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,36,2,4,2,0,1,3,3,5,1,3,2,4,1,2,2
4,8,3,5,36,3,5,4,1,3,3,3,6,1,3,4,4,2,2,2
1,9,4,6,36,2,3,1,0,2,4,4,7,1,2,3,1,2,2,1
3,10,1,8,36,1,4,1,0,2,2,2,1,1,1,2,1,2,1,1
1,11,4,9,36,1,3,3,0,1,3,4,6,3,3,3,3,2,2,1
3,12,0,10,36,5,2,4,1,2,3,1,3,3,2,4,3,1,2,2
4,13,4,0,36,2,3,3,1,2,3,1,4,3,1,2,2,2,1,1
3,14,2,0,36,4,2,1,0,2,2,2,2,1,3,2,4,1,1,2
4,15,2,10,36,5,1,2,1,3,4,4,7,3,2,2,3,1,1,2
3,16,0,5,36,1,1,3,1,2,3,2,6,1,1,2,3,1,1,1
4,18,0,8,36,2,2,3,1,2,2,1,2,2,1,3,3,1,1,2
3,20,4,0,36,5,3,4,1,2,3,1,7,3,3,4,4,1,2,1
2,21,2,1,36,2,4,4,1,1,1,2,2,2,1,1,2,2,1,1
1,22,1,10,36,5,1,3,1,3,1,3,2,3,2,1,1,1,2,2
3,24,3,3,36,5,2,4,1,2,4,4,6,1,3,3,4,2,1,2
2,26,0,9,36,2,2,4,0,2,1,2,1,3,2,2,2,1,1,2
2,27,2,2,36,4,5,2,0,2,3,1,6,1,1,1,1,2,1,1
2,28,0,5,36,2,1,1,1,3,4,1,6,1,2,3,1,2,2,2
3,30,2,4,36,3,2,2,0,3,4,1,1,1,1,2,4,1,2,2
2,33,1,3,36,3,3,4,1,2,1,4,5,1,2,3,4,1,1,1
1,36,2,6,36,3,1,2,1,3,2,4,7,1,1,2,4,2,2,1
2,39,3,10,36,3,5,3,1,2,3,3,4,3,1,4,2,2,2,2
2,40,0,10,36,5,5,4,1,2,1,3,7,3,2,1,1,1,1,1
3,42,1,1,36,1,2,1,1,2,2,3,3,1,2,4,3,2,2,1
3,45,4,8,36,4,3,3,0,3,1,1,4,1,3,4,2,1,1,2
2,47,1,3,36,2,1,1,0,1,1,2,1,2,1,3,2,2,1,2
2,48,0,6,36,5,2,4,1,3,1,3,6,3,2,3,1,2,1,1
1,54,1,2,36,3,3,4,1,1,4,2,6,3,2,3,3,1,2,1
3,60,4,2,36,4,5,3,1,2,1,2,6,3,1,1,1,2,2,2
3,72,1,1,36,3,5,3,1,3,4,2,7,3,2,1,4,1,2,1
1,4,4,1,37,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,37,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,37,1,3,1,1,2,2,2,4,2,2,1,3,1,2,1
4,7,2,4,37,2,4,2,1,2,3,3,5,3,3,2,4,2,1,2
4,8,3,5,37,3,5,3,1,1,4,1,6,1,1,1,1,2,1,2
2,9,0,6,37,5,3,2,1,2,1,1,7,1,1,1,4,1,2,2
2,10,3,8,37,5,4,3,0,1,3,2,1,2,1,3,4,2,2,1
4,11,1,9,37,1,5,2,0,2,1,2,3,3,2,3,2,1,1,1
3,12,4,10,37,2,4,4,1,2,2,4,5,3,2,2,4,1,1,1
2,13,4,0,37,2,1,4,0,3,2,1,6,2,1,1,3,2,1,1
4,14,2,6,37,4,4,3,0,3,1,4,3,3,2,1,1,1,1,1
4,15,4,3,37,2,4,4,0,3,2,2,3,2,3,3,2,1,2,2
4,16,3,0,37,3,3,4,1,2,1,4,6,2,1,2,4,2,2,2
2,18,2,4,37,2,3,1,1,3,4,2,4,2,1,1,4,2,1,1
2,20,2,5,37,1,2,2,1,3,2,2,4,1,3,4,3,1,1,1
4,21,1,2,37,3,5,4,1,1,4,1,5,2,1,3,2,1,2,2
4,22,4,2,37,3,3,4,0,1,1,3,6,2,2,3,3,2,2,2
4,24,3,1,37,4,3,2,0,2,4,3,6,2,1,1,2,2,2,2
2,26,3,5,37,4,2,3,0,2,1,3,4,1,2,3,3,1,1,1
4,27,0,0,37,3,5,2,1,2,1,1,4,3,1,2,1,1,1,1
2,28,3,8,37,2,5,4,0,2,2,4,4,3,2,2,2,1,1,2
3,30,0,9,37,5,5,3,1,2,1,4,7,3,3,3,3,2,2,1
2,33,3,5,37,5,2,4,0,2,3,2,3,2,2,3,4,2,1,2
4,36,3,4,37,4,1,3,0,3,3,1,4,2,1,3,2,2,1,2
3,39,4,0,37,2,3,4,0,2,4,2,4,1,1,3,3,1,1,1
3,40,2,4,37,1,1,4,1,2,3,2,4,2,1,4,3,1,2,1
1,42,1,5,37,2,1,1,0,3,3,3,5,3,1,3,1,1,1,2
2,45,0,1,37,3,1,2,0,1,3,3,1,3,1,1,1,1,1,2
4,47,1,1,37,3,5,4,0,1,2,2,5,2,3,3,1,2,1,1
1,48,3,10,37,4,5,3,0,1,1,3,3,1,1,3,3,2,1,2
1,54,2,2,37,3,5,3,0,2,2,1,7,2,1,2,1,2,1,2
3,60,2,3,37,3,2,3,1,3,1,3,5,3,3,1,3,2,2,1
4,72,3,8,37,5,2,2,1,2,1,3,3,1,1,3,3,1,1,1
1,4,4,1,38,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,38,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,38,1,3,1,0,2,2,2,4,2,2,1,3,2,2,1
4,7,2,4,38,2,4,2,0,2,3,3,5,1,2,2,4,2,1,2
4,8,3,5,38,3,5,4,1,2,2,3,6,1,1,2,1,2,2,2
1,9,4,6,38,4,2,1,1,2,3,3,7,3,3,1,3,1,2,2
4,10,4,8,38,5,3,3,0,3,4,3,1,3,2,1,2,1,1,1
1,11,4,9,38,3,3,2,0,1,2,4,5,2,3,3,2,1,2,2
4,12,0,10,38,4,2,1,0,2,2,1,3,3,1,3,3,2,2,2
2,13,3,0,38,4,2,2,0,3,4,3,7,2,2,1,1,1,1,2
1,14,4,9,38,1,4,1,1,1,2,1,5,3,3,2,2,2,2,2
2,15,1,10,38,5,3,1,1,2,4,3,6,2,3,3,4,2,1,1
3,16,0,8,38,3,4,2,1,3,3,1,4,1,3,3,3,2,1,1
2,18,0,2,38,1,5,4,1,1,2,2,4,2,2,4,1,1,1,1
1,20,2,9,38,3,5,1,0,2,3,3,1,1,1,3,4,1,2,2
1,21,4,9,38,4,5,3,1,3,1,4,5,1,3,2,2,1,1,1
1,22,1,6,38,5,4,2,1,2,1,1,6,1,1,2,4,2,2,1
2,24,1,5,38,3,3,4,1,3,1,4,4,2,3,2,1,1,1,1
1,26,4,4,38,2,1,4,0,3,2,1,2,1,2,4,4,2,1,1
1,27,3,5,38,3,2,3,0,3,2,2,4,2,2,1,3,2,2,2
1,28,0,3,38,4,5,1,0,3,4,3,4,1,1,2,3,1,2,1
1,30,4,10,38,5,4,1,0,3,4,2,2,1,3,4,4,1,2,2
1,33,3,8,38,2,4,2,1,2,4,3,3,3,1,4,2,1,2,1
4,36,4,2,38,4,2,3,1,1,3,4,1,2,3,4,2,1,2,1
2,39,4,5,38,2,3,2,1,1,3,3,1,3,1,2,3,1,2,2
3,40,2,5,38,3,2,3,0,2,3,3,4,2,1,3,1,1,2,2
4,42,1,4,38,3,3,1,1,1,1,4,3,1,2,4,2,1,1,2
2,45,2,2,38,4,2,3,0,1,4,3,2,2,3,1,2,2,2,2
4,47,3,10,38,5,3,4,1,3,1,3,4,1,3,4,1,2,1,2
2,48,3,8,38,4,1,3,0,1,4,1,7,3,2,2,4,2,1,2
3,54,4,6,38,4,3,3,1,1,2,1,7,3,1,1,1,1,2,1
2,60,4,1,38,2,4,2,0,1,4,3,7,3,2,2,4,1,2,2
4,72,3,6,38,3,4,3,0,3,4,1,7,2,2,2,4,1,2,2
1,4,4,1,39,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,39,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,39,1,3,1,0,2,2,2,4,2,2,1,3,1,2,1
4,7,2,4,39,2,4,2,0,1,3,3,5,1,3,2,4,1,2,1
2,8,3,5,39,3,5,2,1,2,2,3,6,1,1,2,3,2,2,1
1,9,0,6,39,4,4,3,1,1,3,3,7,3,1,3,3,1,2,2
3,10,1,8,39,2,5,4,0,3,1,4,1,1,1,4,4,1,2,1
1,11,3,9,39,5,2,1,0,1,1,4,1,1,3,1,2,1,1,2
4,12,2,10,39,1,4,2,1,3,3,4,5,1,3,1,1,1,2,1
4,13,0,0,39,5,5,3,1,3,3,3,6,1,2,3,2,1,1,1
3,14,3,10,39,4,5,1,0,3,4,3,7,2,1,3,3,2,2,2
3,15,0,1,39,4,3,4,1,1,1,2,7,3,1,4,1,1,2,2
3,16,1,9,39,2,4,3,1,2,1,3,6,1,2,4,1,1,1,1
3,18,4,8,39,2,4,3,1,2,1,2,2,3,3,1,2,1,2,1
4,20,0,4,39,4,4,3,1,3,1,4,7,3,3,3,4,2,1,2
4,21,3,10,39,4,4,4,1,1,3,2,5,3,2,3,1,1,2,1
2,22,4,4,39,2,5,1,1,2,3,2,1,3,1,1,1,2,2,1
4,24,2,3,39,4,5,4,1,1,4,2,7,3,3,1,2,1,2,1
4,26,4,5,39,3,1,2,1,3,4,4,3,2,3,4,2,1,2,1
4,27,1,6,39,5,2,3,0,2,1,4,3,1,2,4,2,1,2,1
4,28,0,1,39,3,1,4,1,1,3,1,4,2,2,2,4,2,2,1
2,30,3,9,39,4,2,1,1,2,2,2,1,1,3,2,2,2,2,1
2,33,1,3,39,2,4,2,1,1,1,1,3,1,1,2,3,1,1,2
1,36,2,4,39,3,5,2,1,2,3,1,7,1,1,2,3,1,2,2
2,39,1,10,39,3,4,1,0,2,1,1,2,1,1,3,4,2,2,2
3,40,1,0,39,2,4,4,0,1,2,3,5,3,2,1,3,2,1,1
3,42,1,9,39,4,3,1,0,1,4,1,5,1,1,2,1,1,1,2
3,45,1,3,39,1,1,4,1,1,4,3,2,1,3,2,2,1,2,2
3,47,1,1,39,1,5,1,0,1,3,1,4,2,2,1,4,2,1,1
4,48,3,6,39,2,3,2,1,1,4,2,6,2,3,4,1,1,2,2
3,54,3,1,39,2,2,3,0,2,1,3,6,3,3,3,3,2,1,2
1,60,0,8,39,1,1,2,1,2,2,3,3,1,1,3,3,2,1,2
2,72,4,2,39,4,5,4,1,1,2,1,6,3,3,1,1,2,2,1
1,4,4,1,40,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,40,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,40,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,40,2,4,2,1,2,3,3,5,2,2,2,4,2,1,2
1,8,3,5,40,3,5,1,1,2,4,4,6,1,3,4,1,1,1,1
4,9,3,6,40,5,2,1,1,3,4,1,7,2,3,1,4,1,1,1
2,10,0,8,40,2,4,2,0,1,2,3,1,3,3,1,4,1,1,2
2,11,2,9,40,5,4,2,0,3,4,4,6,3,1,4,3,2,2,2
2,12,1,10,40,5,4,2,1,2,4,1,3,3,2,4,3,2,1,1
1,13,0,0,40,5,3,4,1,2,3,3,2,1,2,3,2,1,2,1
3,14,2,1,40,2,3,1,1,1,3,3,1,3,2,4,1,1,1,1
2,15,4,2,40,3,1,4,1,2,1,4,6,1,1,1,1,1,1,1
2,16,3,3,40,5,3,4,1,3,2,1,3,1,3,2,1,2,2,1
1,18,2,5,40,2,5,4,1,2,3,2,5,2,3,3,4,1,1,1
1,20,0,5,40,4,1,3,0,3,3,3,5,1,1,1,2,2,2,2
4,21,4,0,40,1,3,2,1,2,2,1,5,3,3,1,3,1,1,1
3,22,3,0,40,1,4,4,1,2,1,1,6,2,2,1,1,2,1,2
2,24,1,6,40,1,4,3,1,3,1,3,6,3,3,4,1,2,2,1
4,26,3,8,40,5,4,3,1,2,4,1,4,1,1,4,2,1,1,2
4,27,0,8,40,3,4,2,0,3,2,1,1,1,2,3,2,2,2,1
3,28,0,3,40,2,2,2,0,2,1,3,4,2,2,1,4,1,1,1
1,30,1,8,40,1,1,2,1,2,4,3,6,3,1,3,2,2,2,2
2,33,0,6,40,5,2,1,0,3,4,3,2,3,2,4,4,2,1,2
1,36,3,3,40,3,3,4,1,3,4,2,4,3,2,2,4,2,1,2
2,39,1,6,40,3,4,2,0,1,1,4,7,3,2,1,2,2,2,1
1,40,1,6,40,2,3,1,0,3,2,3,3,1,1,3,3,1,1,2
3,42,1,3,40,4,2,1,1,3,2,2,3,1,1,3,4,2,2,2
4,45,4,8,40,2,3,2,0,3,4,3,7,1,3,3,1,2,1,2
4,47,2,10,40,2,4,4,0,3,4,3,6,3,3,2,3,2,1,1
4,48,4,9,40,5,2,1,1,1,2,3,4,2,2,4,4,2,1,1
4,54,4,8,40,1,4,2,0,2,2,2,5,2,2,4,2,1,1,2
3,60,0,5,40,4,3,1,0,3,4,3,2,1,2,4,1,2,2,1
2,72,1,8,40,2,5,4,0,3,4,4,2,2,3,4,2,1,1,1
1,4,4,1,41,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,41,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,41,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,41,2,4,2,1,3,3,3,5,1,1,2,4,2,1,2
2,8,3,5,41,3,5,1,1,3,1,4,6,1,1,2,1,2,2,1
4,9,1,6,41,5,1,1,0,3,1,2,7,3,3,4,2,1,1,2
2,10,4,8,41,3,1,4,0,2,2,2,1,3,1,2,1,2,1,1
1,11,2,9,41,4,5,1,0,3,4,1,6,2,2,1,4,2,2,1
3,12,0,10,41,3,3,4,0,3,2,3,1,1,2,1,3,1,1,2
3,13,2,0,41,5,4,2,0,2,4,3,3,1,2,2,4,2,1,2
4,14,1,0,41,1,1,3,1,2,3,1,5,3,3,2,4,1,2,2
1,15,1,8,41,5,2,2,0,2,4,3,3,1,2,1,2,2,2,1
4,16,3,6,41,2,4,2,0,2,2,3,4,3,1,1,3,1,2,1
1,18,0,1,41,4,4,1,0,2,1,3,3,2,2,2,4,1,2,2
2,20,0,8,41,5,4,2,1,1,2,1,1,3,3,2,3,1,1,2
3,21,0,8,41,1,4,2,0,1,3,1,3,1,1,3,4,2,2,1
1,22,0,6,41,2,1,3,0,1,3,1,3,2,3,4,3,1,1,2
4,24,1,9,41,1,1,3,0,2,3,1,1,1,2,4,3,2,1,1
2,26,0,6,41,5,3,1,0,1,2,1,6,3,2,1,4,1,2,1
1,27,2,6,41,2,3,4,0,1,1,4,4,3,1,4,4,2,2,1
3,28,1,5,41,2,4,1,0,3,1,3,5,3,1,2,2,1,2,2
4,30,0,6,41,3,5,3,0,2,2,3,2,3,1,4,2,2,1,2
3,33,4,5,41,5,4,4,1,3,1,1,4,1,2,3,2,2,2,1
3,36,0,6,41,2,2,3,0,1,1,1,1,3,3,3,4,1,2,1
4,39,3,1,41,2,3,2,1,1,3,3,3,3,1,1,3,2,1,2
1,40,2,2,41,1,5,3,0,2,2,2,7,2,3,1,3,1,2,1
1,42,0,5,41,5,4,2,1,2,4,2,4,3,1,4,1,1,1,1
4,45,2,6,41,5,3,4,0,2,1,2,4,3,1,4,4,1,1,2
1,47,3,5,41,1,1,2,0,1,3,1,6,1,1,3,2,1,2,1
1,48,0,0,41,4,4,4,1,2,2,1,4,2,1,3,2,1,1,1
1,54,4,2,41,5,2,1,1,1,4,1,7,3,1,4,3,2,2,1
4,60,2,2,41,4,1,1,1,1,4,2,6,2,2,1,3,2,1,1
3,72,4,2,41,5,5,4,0,3,4,4,7,2,2,1,2,2,1,1
1,4,4,1,42,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,42,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,42,1,3,1,0,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,42,2,4,2,1,1,3,3,5,2,2,2,4,2,2,1
1,8,3,5,42,3,5,1,0,3,3,3,6,3,3,3,1,1,2,2
2,9,2,6,42,4,1,3,0,2,3,2,7,3,3,4,2,2,1,2
3,10,3,8,42,5,3,1,1,3,1,1,1,1,2,4,2,2,2,1
4,11,3,9,42,5,4,4,1,1,2,4,3,2,1,3,4,1,1,1
1,12,2,10,42,1,5,1,0,2,3,4,1,2,3,2,4,2,2,2
3,13,3,0,42,4,3,2,1,3,4,1,7,3,3,2,2,1,2,2
4,14,4,6,42,1,2,3,0,2,3,2,3,1,3,3,3,1,2,2
4,15,1,10,42,1,2,2,1,2,2,2,4,2,1,4,4,1,2,1
4,16,4,9,42,4,5,1,0,3,4,3,1,1,3,2,3,1,2,2
2,18,4,1,42,4,3,4,1,3,3,2,2,1,3,1,3,2,1,1
3,20,2,10,42,1,5,4,0,2,4,3,4,3,3,2,2,2,2,2
1,21,2,6,42,5,1,2,0,1,3,1,1,1,2,1,1,1,1,2
1,22,1,3,42,3,5,3,1,1,4,1,5,1,1,3,4,1,1,1
3,24,3,10,42,2,5,2,1,2,4,4,4,3,3,4,1,1,2,1
1,26,4,6,42,5,4,1,1,3,4,2,1,3,1,3,2,1,2,2
2,27,3,1,42,5,3,3,0,1,1,2,5,3,2,3,2,1,1,2
3,28,0,0,42,4,5,2,1,1,1,4,7,3,1,2,3,1,2,2
1,30,3,5,42,1,4,3,1,1,1,2,6,2,1,3,4,1,1,2
3,33,2,5,42,4,4,1,0,2,4,1,7,3,1,4,1,1,1,1
2,36,0,3,42,5,4,2,1,2,4,3,6,1,3,4,3,2,1,1
3,39,2,8,42,4,3,1,0,1,3,2,3,1,2,2,3,1,2,2
1,40,3,9,42,3,2,1,1,3,3,4,7,3,3,3,3,1,2,1
2,42,0,0,42,2,5,3,1,3,4,2,4,3,2,1,2,2,1,2
4,45,1,8,42,5,5,1,1,3,2,1,3,3,3,2,3,1,1,2
1,47,4,6,42,2,3,1,1,3,2,1,7,2,2,3,4,1,2,2
4,48,1,3,42,4,3,4,1,1,4,1,6,3,2,3,4,2,2,2
2,54,4,5,42,2,4,4,1,2,4,2,7,3,1,1,1,2,1,2
3,60,0,10,42,2,1,2,1,1,2,2,4,2,1,1,3,1,1,2
2,72,2,4,42,3,3,2,0,3,3,3,1,1,2,4,1,2,1,1
1,4,4,1,43,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,43,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,43,1,3,1,0,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,43,2,4,2,1,3,3,3,5,2,3,2,4,1,1,1
4,8,3,5,43,3,5,2,1,3,1,1,6,3,3,4,4,2,2,1
2,9,1,6,43,2,3,2,0,3,2,4,7,3,1,1,1,2,1,2
1,10,4,8,43,2,4,3,1,1,3,3,1,2,3,3,1,2,2,1
3,11,3,9,43,5,2,4,0,1,3,2,4,2,3,3,3,2,2,2
4,12,0,10,43,2,4,1,0,3,3,3,2,3,1,4,4,1,2,2
1,13,0,0,43,2,5,3,0,3,4,4,1,3,1,3,2,2,1,2
1,14,0,1,43,3,4,4,1,1,1,1,2,3,3,4,1,2,1,2
1,15,1,2,43,5,1,4,1,3,1,1,2,3,2,3,3,1,1,2
2,16,3,6,43,4,2,2,1,1,2,4,3,3,1,2,3,2,2,2
4,18,0,0,43,2,2,2,0,1,1,2,4,1,3,3,4,1,1,2
2,20,4,4,43,4,5,4,0,3,1,2,3,2,3,3,4,1,1,2
1,21,3,5,43,4,4,1,0,1,2,3,2,1,1,4,3,1,1,2
4,22,4,3,43,2,3,3,0,3,2,4,1,2,1,2,2,1,2,1
2,24,2,0,43,4,2,4,0,3,1,3,7,3,3,2,4,1,1,2
