# ACTS Test Suite Generation: Thu Jul 22 15:11:26 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 42447
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
3,26,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,26,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,26,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,2,1,1
1,26,0,3,110,2,2,2,0,1,2,2,4,1,3,1,1,2,2,2
4,26,1,4,110,3,4,3,0,2,4,1,5,3,3,4,4,2,1,2
2,26,2,5,110,3,1,1,1,2,1,2,6,3,2,4,1,2,2,1
2,26,0,6,110,2,4,3,0,1,4,2,7,1,1,2,1,1,2,1
1,26,4,8,110,4,4,4,0,2,2,4,5,2,1,1,4,1,2,2
3,26,3,9,110,1,5,3,1,1,4,4,7,3,3,3,4,2,2,1
4,26,0,10,110,3,1,4,0,1,3,2,2,1,3,3,3,2,2,1
3,27,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,27,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,27,4,2,110,1,3,3,0,1,4,4,3,3,1,3,3,2,1,1
1,27,0,3,110,2,2,2,0,2,2,2,4,2,1,1,1,1,2,2
4,27,1,4,110,3,4,2,0,1,2,4,5,3,1,1,3,1,2,1
2,27,1,5,110,3,2,4,0,2,4,2,6,3,2,2,3,2,2,1
3,27,3,6,110,3,4,1,1,3,3,3,7,1,3,3,1,2,1,1
1,27,2,8,110,5,2,1,1,2,3,4,6,2,2,1,4,1,1,2
1,27,2,9,110,4,1,2,0,3,1,3,1,3,3,4,2,1,1,1
1,27,1,10,110,1,1,2,1,2,4,3,2,2,2,1,1,2,2,1
3,28,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,28,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,28,4,2,110,1,3,3,0,1,4,4,3,3,1,3,3,1,2,2
1,28,0,3,110,2,2,2,0,2,2,2,4,1,2,1,1,2,1,2
4,28,1,4,110,3,4,3,0,3,1,4,5,2,1,1,1,1,2,1
2,28,2,5,110,2,5,1,0,2,1,1,6,2,1,2,1,2,1,1
3,28,3,6,110,5,5,3,0,1,4,2,7,2,1,3,1,1,1,1
2,28,1,8,110,5,1,2,0,2,4,1,1,1,1,2,4,2,2,2
1,28,4,9,110,1,3,1,0,2,1,2,6,2,2,1,2,2,2,1
3,28,0,10,110,3,5,4,0,1,3,1,4,2,2,2,2,1,2,2
3,30,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,30,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,30,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,1,1
1,30,0,3,110,2,2,2,0,1,2,2,4,3,2,1,1,1,2,1
1,30,1,4,110,3,4,1,0,3,3,3,5,1,3,2,1,1,1,2
1,30,0,5,110,1,4,2,0,1,2,4,6,1,1,1,2,1,2,1
4,30,3,6,110,1,2,4,1,2,1,3,7,3,2,3,1,2,2,2
4,30,0,8,110,2,5,4,0,2,2,1,6,3,3,3,2,2,1,1
1,30,0,9,110,3,4,4,0,2,3,4,6,1,1,3,4,1,2,1
3,30,4,10,110,3,3,3,0,3,3,2,1,1,3,4,1,1,1,1
3,33,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,33,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,33,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,2,1
1,33,0,3,110,2,2,2,0,3,2,2,4,3,3,1,1,2,2,1
2,33,1,4,110,3,4,2,1,2,3,3,5,1,2,1,2,1,2,1
3,33,0,5,110,1,3,3,0,3,1,2,6,1,2,4,2,1,2,2
2,33,4,6,110,3,2,2,1,1,4,4,7,1,3,1,4,2,1,2
1,33,4,8,110,5,5,4,1,2,3,4,4,2,2,3,3,2,1,2
1,33,2,9,110,4,5,2,0,2,4,1,5,2,3,3,3,2,2,1
3,33,3,10,110,2,5,3,0,3,1,2,7,3,3,2,2,1,2,1
3,36,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,36,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,36,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,2,2
1,36,0,3,110,2,2,2,1,2,2,2,4,1,3,1,1,2,1,1
1,36,1,4,110,3,4,2,1,3,4,4,5,3,1,3,1,2,2,1
1,36,3,5,110,5,5,2,1,3,4,1,6,2,3,3,4,1,1,1
1,36,2,6,110,4,5,1,0,3,2,1,7,3,3,4,3,2,1,1
3,36,0,8,110,3,5,3,1,1,4,1,1,2,1,2,4,2,2,1
3,36,2,9,110,5,4,2,1,1,2,1,7,1,3,2,3,2,1,1
4,36,2,10,110,2,2,3,1,1,1,4,4,3,2,1,4,2,1,2
3,39,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,39,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,39,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,2,2,1
1,39,0,3,110,2,2,2,0,1,2,2,4,3,2,1,1,1,2,2
2,39,1,4,110,3,4,1,1,1,2,2,5,1,1,1,2,2,1,1
1,39,2,5,110,4,4,4,1,1,1,2,6,1,2,2,2,2,2,1
4,39,2,6,110,3,4,3,1,1,1,3,7,3,1,2,4,2,1,2
4,39,4,8,110,1,5,2,1,1,4,3,2,2,2,4,4,2,2,2
2,39,4,9,110,1,1,3,0,1,3,2,6,3,3,4,2,2,2,2
2,39,2,10,110,2,3,3,1,1,4,3,1,3,3,2,2,1,2,2
3,40,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,40,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,40,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,2,1,1
1,40,0,3,110,2,2,2,1,2,2,2,4,1,1,1,1,1,2,2
1,40,1,4,110,3,4,4,0,1,1,2,5,2,1,1,2,2,2,1
3,40,3,5,110,3,3,4,0,3,3,2,6,3,1,2,3,2,2,1
4,40,3,6,110,5,3,2,0,1,1,3,7,2,1,4,2,1,1,1
4,40,1,8,110,2,4,4,0,3,4,3,4,1,1,4,3,1,1,1
4,40,4,9,110,3,5,2,0,3,1,3,6,2,3,1,3,2,2,2
3,40,2,10,110,2,2,4,0,1,4,1,1,1,2,1,1,1,1,2
3,42,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,42,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,42,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,2,1
1,42,0,3,110,2,2,2,1,3,2,2,4,1,2,1,1,2,1,1
4,42,1,4,110,3,4,3,1,3,2,4,5,3,3,2,3,1,2,2
2,42,3,5,110,5,2,4,0,3,4,1,6,3,3,4,2,1,1,2
4,42,0,6,110,4,5,2,0,3,4,2,7,1,2,2,1,1,1,2
1,42,4,8,110,2,2,4,0,1,2,3,5,2,3,2,3,1,2,1
4,42,0,9,110,2,4,1,0,2,3,1,1,3,3,2,1,1,1,2
1,42,3,10,110,4,5,3,0,1,1,2,6,3,1,4,3,1,2,1
3,45,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,45,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,45,4,2,110,1,3,3,0,1,4,4,3,3,1,3,3,1,1,1
1,45,0,3,110,2,2,2,0,2,2,2,4,1,2,1,1,1,2,1
4,45,1,4,110,3,4,4,0,1,3,4,5,3,3,3,1,2,1,2
3,45,3,5,110,1,3,2,0,1,4,4,6,1,1,4,1,2,2,2
4,45,2,6,110,2,3,2,0,2,2,4,7,1,3,1,2,1,2,1
3,45,3,8,110,1,1,1,1,1,3,2,2,2,1,2,1,1,1,2
2,45,2,9,110,4,4,2,1,2,4,2,6,3,3,3,4,1,1,2
2,45,2,10,110,2,3,2,1,1,2,2,1,1,2,1,4,2,1,2
3,47,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,47,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,47,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,2,1,2
1,47,0,3,110,2,2,2,0,1,2,2,4,1,1,1,1,1,1,1
2,47,1,4,110,3,4,3,1,2,1,1,5,3,2,3,2,1,2,1
2,47,0,5,110,2,2,4,0,3,4,4,6,2,3,4,4,2,2,1
4,47,3,6,110,4,5,4,1,3,1,4,7,2,1,4,3,1,2,2
1,47,4,8,110,5,3,4,1,2,4,3,3,3,3,2,4,1,1,2
2,47,2,9,110,2,5,3,1,2,1,3,7,1,2,3,1,2,2,1
4,47,0,10,110,5,4,3,1,2,1,2,5,3,2,2,2,2,1,1
3,48,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,48,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,48,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,2,1
1,48,0,3,110,2,2,2,1,3,2,2,4,1,3,1,1,1,2,1
1,48,1,4,110,3,4,1,1,1,4,2,5,2,2,4,3,2,2,2
2,48,2,5,110,2,2,2,1,1,4,3,6,1,2,1,3,1,1,1
2,48,3,6,110,2,1,3,0,1,4,4,7,2,2,2,2,1,2,1
2,48,3,8,110,2,1,1,1,2,3,4,7,2,2,2,1,1,1,2
4,48,0,9,110,1,3,4,1,3,1,4,4,2,2,4,2,1,1,2
3,48,3,10,110,3,3,1,1,2,3,4,1,2,1,2,3,1,2,2
3,54,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,54,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,54,4,2,110,1,3,3,0,1,4,4,3,3,1,3,3,2,1,2
1,54,0,3,110,2,2,2,1,3,2,2,4,2,3,1,1,1,1,1
4,54,1,4,110,3,4,2,1,3,2,4,5,1,3,3,2,1,1,2
1,54,2,5,110,1,1,1,1,1,4,4,6,1,1,1,3,1,1,2
1,54,1,6,110,3,3,4,1,3,1,4,7,2,3,3,3,2,1,1
3,54,1,8,110,4,5,3,1,2,4,1,6,1,1,2,2,1,2,1
4,54,3,9,110,4,1,1,0,3,4,4,5,1,1,3,4,1,2,1
2,54,2,10,110,2,1,4,1,2,2,2,7,1,1,4,2,2,1,2
3,60,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,60,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,60,4,2,110,1,3,3,0,1,4,4,3,3,1,3,3,2,2,1
1,60,0,3,110,2,2,2,0,3,2,2,4,3,3,1,1,2,1,2
4,60,1,4,110,3,4,2,0,3,3,1,5,1,2,3,3,2,2,1
4,60,2,5,110,2,1,1,1,3,1,2,6,3,1,4,1,1,2,2
1,60,3,6,110,4,4,4,1,2,1,4,7,2,1,4,1,2,1,2
2,60,2,8,110,4,1,1,1,1,4,2,7,2,1,3,4,1,1,1
1,60,2,9,110,4,4,2,1,3,1,4,6,2,3,4,2,2,2,2
2,60,4,10,110,1,4,4,1,2,3,1,7,3,1,2,3,1,1,1
3,72,2,0,110,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,72,3,1,110,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,72,4,2,110,1,3,3,1,1,4,4,3,3,1,3,3,1,1,2
1,72,0,3,110,2,2,2,1,3,2,2,4,3,1,1,1,1,2,2
3,72,1,4,110,3,4,2,0,3,3,1,5,3,2,2,1,2,2,2
3,72,1,5,110,3,3,2,0,3,1,3,6,3,2,4,2,1,2,1
4,72,0,6,110,3,1,3,1,3,3,2,7,2,3,3,1,2,1,1
2,72,4,8,110,1,2,3,1,1,2,2,3,3,2,2,2,1,1,1
2,72,3,9,110,2,5,4,1,3,3,1,6,2,1,4,2,1,2,1
2,72,4,10,110,3,2,2,1,3,2,2,5,2,3,2,1,2,1,2
3,4,2,0,113,4,5,4,1,2,1,3,1,1,2,4,4,1,1,1
2,4,3,1,113,5,1,1,0,3,3,1,2,2,3,2,2,2,2,2
4,4,4,2,113,1,3,3,1,1,4,4,3,3,1,3,3,2,1,2
1,4,0,3,113,2,2,2,0,2,2,2,4,2,1,1,1,1,2,1
3,4,1,4,113,3,4,1,0,1,4,2,5,1,3,4,2,1,1,1
1,4,2,5,113,5,3,4,0,3,3,4,6,3,2,1,4,1,2,2
4,4,3,6,113,4,2,4,1,3,2,1,7,1,2,3,3,2,2,1
2,4,4,8,113,2,1,3,1,1,1,2,1,3,2,2,4,1,2,1
3,4,0,9,113,1,5,2,1,3,3,3,2,2,3,3,3,2,1,2
1,4,1,10,113,4,1,2,1,2,1,1,3,3,3,1,2,2,1,2
2,5,3,0,113,3,3,2,1,2,4,3,4,1,1,2,1,2,1,2
4,5,2,1,113,1,2,1,0,2,1,4,5,2,2,4,1,1,2,1
2,5,0,2,113,4,4,4,0,1,2,1,6,2,1,2,4,2,1,1
3,5,4,3,113,5,5,3,0,1,3,3,7,1,1,1,2,1,1,1
4,5,1,4,113,2,3,1,0,3,2,3,1,3,3,3,3,2,2,2
1,5,4,5,113,3,2,3,1,3,2,1,2,3,3,4,1,1,1,1
3,5,2,6,113,2,4,3,0,2,3,2,3,2,1,4,1,2,2,2
4,5,1,8,113,5,5,4,1,3,4,4,4,2,2,2,2,2,2,2
1,5,3,9,113,2,1,4,1,1,4,4,5,1,3,1,4,1,1,1
2,5,3,10,113,1,5,1,1,2,2,2,6,1,1,3,3,1,2,1
4,6,0,0,113,3,1,1,0,3,1,4,7,2,1,3,4,1,2,2
1,6,4,1,113,4,4,2,1,1,4,3,1,3,2,1,3,2,1,1
3,6,2,2,113,2,5,4,0,2,2,1,2,1,3,2,2,1,2,2
2,6,3,3,113,5,2,1,1,3,1,3,3,3,2,4,3,1,1,2
3,6,2,4,113,1,1,3,1,1,3,1,4,3,2,4,4,1,2,2
2,6,0,5,113,4,3,3,0,3,1,2,5,1,1,2,2,2,2,1
2,6,1,6,113,3,5,2,0,1,3,4,6,3,3,1,1,1,1,1
1,6,2,8,113,1,4,2,0,2,4,1,7,1,3,3,1,1,1,2
3,6,4,9,113,5,2,1,0,2,3,2,1,2,1,2,2,2,2,1
4,6,0,10,113,5,4,2,0,3,4,4,2,2,2,4,4,2,1,1
1,7,1,0,113,1,2,4,0,1,2,2,3,1,3,2,4,1,1,1
3,7,4,1,113,3,3,4,1,2,1,1,4,2,2,3,3,2,2,2
4,7,3,2,113,5,1,2,0,3,3,3,5,3,1,1,1,2,1,2
2,7,2,3,113,4,1,1,0,2,4,4,6,1,3,4,2,2,1,2
2,7,0,4,113,2,5,3,0,2,1,2,7,3,1,2,3,2,1,2
3,7,3,5,113,1,4,1,1,2,1,4,1,2,3,1,2,1,1,2
1,7,1,6,113,4,3,1,0,1,1,3,2,1,1,4,4,2,2,1
3,7,0,8,113,3,3,1,1,2,2,3,3,2,1,4,3,2,1,2
4,7,1,9,113,4,4,3,0,3,3,1,4,3,2,4,1,2,1,1
3,7,4,10,113,2,5,4,0,1,2,3,5,3,2,3,1,2,2,1
4,8,4,0,113,2,2,3,0,3,4,1,6,3,2,1,2,1,1,1
2,8,1,1,113,3,3,4,1,2,2,2,7,1,1,4,4,2,2,2
1,8,0,2,113,3,1,1,0,1,1,3,1,2,3,3,3,1,1,2
4,8,2,3,113,1,4,4,1,1,3,2,2,1,1,2,4,2,1,2
1,8,3,4,113,5,5,2,1,3,2,4,3,2,1,3,1,2,1,1
3,8,1,5,113,4,1,2,1,1,4,3,4,3,3,3,2,2,2,2
3,8,4,6,113,5,1,4,1,3,4,1,5,2,1,2,3,2,1,1
3,8,3,8,113,4,2,3,1,1,3,3,6,3,2,1,4,1,2,2
2,8,2,9,113,3,3,4,0,3,1,2,7,3,2,1,3,2,2,2
3,8,2,10,113,3,2,3,1,1,3,1,1,3,2,2,1,2,1,1
4,9,0,0,113,5,4,4,0,3,3,4,2,1,2,1,3,1,1,1
2,9,3,1,113,2,5,3,1,2,4,2,3,2,3,3,4,2,2,2
1,9,1,2,113,1,2,1,1,1,1,1,4,3,2,4,2,2,1,2
3,9,4,3,113,3,3,2,1,2,2,3,5,1,1,2,1,1,1,1
1,9,2,4,113,4,1,4,0,2,1,4,6,1,3,1,4,2,1,2
4,9,3,5,113,2,5,4,1,1,2,3,7,1,2,1,3,2,2,1
3,9,0,6,113,1,1,4,0,1,2,3,1,3,1,2,2,1,1,1
3,9,0,8,113,2,4,4,0,3,4,4,2,2,1,2,1,2,1,2
3,9,3,9,113,1,3,2,1,1,2,1,3,1,2,4,4,1,2,2
1,9,4,10,113,3,3,2,0,2,1,3,4,2,1,2,2,1,2,2
2,10,3,0,113,5,4,4,0,3,4,4,5,1,2,3,4,1,1,1
4,10,0,1,113,1,5,1,1,2,3,2,6,2,3,4,2,2,2,2
1,10,4,2,113,2,1,2,1,1,2,1,7,3,1,1,1,2,2,2
3,10,1,3,113,4,2,3,0,2,1,3,1,3,3,2,3,1,2,1
4,10,2,4,113,3,3,1,1,2,4,3,2,1,3,4,1,1,1,1
1,10,4,5,113,5,2,2,1,2,1,4,3,2,2,3,2,1,2,1
4,10,0,6,113,2,2,2,1,3,3,2,4,2,3,1,2,2,1,2
1,10,1,8,113,5,5,1,1,1,4,4,5,1,1,1,4,2,1,2
2,10,1,9,113,4,2,1,1,2,2,2,6,3,2,4,1,2,1,2
1,10,0,10,113,4,1,2,1,3,1,3,7,3,1,4,2,2,2,1
2,11,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,11,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,11,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,2,1
3,11,1,3,113,4,2,3,1,1,2,3,4,3,3,2,3,1,2,1
3,11,2,4,113,3,3,1,0,3,4,2,5,1,3,4,1,2,1,1
1,11,3,5,113,2,4,2,1,2,1,2,6,3,1,4,4,1,2,1
2,11,4,6,113,5,1,4,0,1,1,3,7,1,2,1,1,1,2,1
3,11,3,8,113,5,2,3,0,3,3,1,4,1,3,3,4,2,1,2
2,11,1,9,113,1,5,3,0,1,2,2,6,3,3,3,1,2,2,2
1,11,0,10,113,5,4,2,1,1,2,2,3,3,1,4,3,1,1,2
2,12,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,12,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,12,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,1,2
3,12,1,3,113,4,2,3,0,1,2,3,4,2,1,2,3,2,2,2
2,12,2,4,113,3,3,3,0,2,4,3,5,1,1,3,3,2,1,2
2,12,4,5,113,4,1,1,1,2,1,2,6,3,3,4,1,1,2,2
4,12,1,6,113,1,1,2,1,3,2,3,7,2,2,3,4,1,2,1
2,12,2,8,113,2,5,3,0,3,3,2,4,1,2,1,2,1,1,2
4,12,0,9,113,4,3,4,0,1,2,1,2,3,2,4,3,2,2,2
1,12,0,10,113,4,4,4,1,3,3,2,4,3,2,1,2,1,1,2
2,13,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,13,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,13,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,2,1
3,13,1,3,113,4,2,3,0,1,2,3,4,3,3,2,3,2,1,1
3,13,2,4,113,3,3,1,0,2,2,4,5,3,2,3,1,1,2,2
3,13,4,5,113,4,5,1,0,1,1,3,6,2,3,1,4,1,1,2
2,13,1,6,113,2,4,4,1,2,2,1,7,3,3,1,1,2,1,1
2,13,0,8,113,1,5,3,1,3,3,2,5,3,3,3,3,2,1,2
3,13,1,9,113,2,2,3,0,3,1,4,2,2,3,1,1,2,2,1
2,13,1,10,113,3,2,3,0,3,1,2,1,2,2,1,1,1,2,1
2,14,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,14,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,14,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,2,2,2
3,14,1,3,113,4,2,3,1,1,2,3,4,1,2,2,3,2,1,2
4,14,2,4,113,3,3,1,1,1,1,4,5,2,2,4,4,1,1,2
1,14,1,5,113,2,1,4,0,2,4,3,6,3,2,2,3,1,1,2
1,14,0,6,113,3,3,1,1,1,3,1,7,3,2,4,1,2,2,2
2,14,1,8,113,1,2,2,0,1,1,1,7,1,1,2,4,2,1,1
3,14,3,9,113,3,4,4,0,2,4,1,3,1,2,4,2,1,1,2
1,14,0,10,113,4,5,2,0,2,3,1,3,1,2,3,3,1,2,1
2,15,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,15,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,15,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,2,2
3,15,1,3,113,4,2,3,0,2,2,3,4,1,2,2,3,1,1,2
1,15,2,4,113,3,3,2,0,1,4,1,5,2,1,2,4,1,2,2
3,15,2,5,113,2,4,4,0,2,3,2,6,1,2,3,3,1,2,1
3,15,1,6,113,2,4,1,1,1,4,4,7,2,2,2,1,1,1,1
3,15,0,8,113,2,4,3,1,3,3,1,7,2,3,1,4,1,2,2
1,15,4,9,113,1,5,2,1,3,3,1,4,3,2,1,3,2,2,1
4,15,3,10,113,2,5,2,0,3,1,3,5,3,1,4,4,2,1,1
2,16,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,16,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,16,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,2
3,16,1,3,113,4,2,3,1,3,2,3,4,1,1,2,3,1,2,2
3,16,2,4,113,3,3,1,1,2,1,2,5,1,3,2,3,2,1,1
2,16,0,5,113,2,5,2,0,3,4,1,6,2,2,1,3,2,1,1
4,16,1,6,113,5,2,1,0,3,2,2,7,1,3,4,4,1,1,2
4,16,0,8,113,3,3,3,0,2,2,1,2,3,3,2,1,2,2,2
3,16,4,9,113,5,1,1,0,3,1,4,1,1,2,4,1,2,1,2
3,16,2,10,113,5,5,1,1,2,1,1,6,1,3,2,4,2,2,2
2,18,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,18,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,18,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,1
3,18,1,3,113,4,2,3,1,3,2,3,4,3,2,2,3,1,1,2
1,18,2,4,113,3,3,1,1,3,1,1,5,1,3,4,2,2,1,2
3,18,4,5,113,3,5,4,0,2,3,3,6,2,2,3,1,2,1,1
4,18,3,6,113,2,2,3,0,3,2,1,7,1,1,3,1,2,1,2
1,18,2,8,113,5,5,4,0,1,2,2,3,3,2,3,1,1,1,1
2,18,1,9,113,3,1,2,1,2,1,1,3,2,1,4,2,2,2,1
3,18,4,10,113,3,3,4,1,3,4,2,1,2,3,4,3,2,1,2
2,20,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,20,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,20,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,1
3,20,1,3,113,4,2,3,1,3,2,3,4,2,2,2,3,2,2,2
1,20,2,4,113,3,3,4,1,3,3,3,5,1,3,1,2,2,1,1
4,20,4,5,113,3,2,1,1,1,3,1,6,3,3,1,3,1,1,1
1,20,4,6,113,4,5,3,0,3,4,3,7,3,1,4,4,1,2,2
3,20,4,8,113,3,2,3,1,2,3,4,3,1,3,3,2,1,1,1
2,20,0,9,113,4,5,2,1,2,4,4,2,3,1,1,3,2,1,1
2,20,0,10,113,1,3,2,0,2,4,3,3,3,1,3,4,1,2,1
2,21,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,21,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,21,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,2,1,1
3,21,1,3,113,4,2,3,0,2,2,3,4,1,3,2,3,2,1,2
2,21,2,4,113,3,3,3,1,2,1,3,5,3,2,2,1,1,2,1
1,21,3,5,113,4,3,3,1,2,1,4,6,1,1,2,3,1,1,1
1,21,1,6,113,5,2,3,1,2,3,1,7,2,1,2,1,1,2,2
4,21,0,8,113,4,4,3,1,2,3,2,7,1,1,1,4,1,1,1
4,21,4,9,113,1,5,1,0,3,3,3,1,1,2,3,2,1,2,1
4,21,1,10,113,5,3,3,1,2,1,4,6,2,3,2,4,2,2,1
2,22,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,22,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,22,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,1,1
3,22,1,3,113,4,2,3,0,1,2,3,4,2,1,2,3,2,1,1
3,22,2,4,113,3,3,4,0,1,4,3,5,3,3,4,4,1,2,2
1,22,4,5,113,5,1,2,0,3,4,1,6,3,2,2,3,2,1,2
1,22,3,6,113,1,3,3,1,1,3,3,7,1,2,3,2,2,2,2
3,22,0,8,113,1,1,3,0,1,4,1,2,1,3,3,1,2,2,1
3,22,2,9,113,3,3,2,0,2,2,1,3,3,2,4,4,1,2,2
3,22,2,10,113,4,1,2,0,1,3,1,3,1,3,4,1,1,2,1
2,24,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,24,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,24,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,2,2
3,24,1,3,113,4,2,3,1,3,2,3,4,1,2,2,3,2,1,1
1,24,2,4,113,3,3,3,0,2,2,1,5,3,3,1,4,2,2,2
2,24,4,5,113,3,3,4,1,1,2,4,6,2,2,3,1,2,1,1
3,24,0,6,113,3,1,4,0,1,4,4,7,3,2,1,2,2,1,1
1,24,0,8,113,3,1,3,0,3,4,4,2,2,3,1,1,2,2,1
1,24,1,9,113,1,4,1,0,1,4,2,4,2,2,4,1,1,1,2
1,24,4,10,113,5,2,3,1,2,2,3,5,1,2,3,1,2,2,1
2,26,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,26,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,26,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,2,1,2
3,26,1,3,113,4,2,3,1,1,2,3,4,2,2,2,3,1,2,1
2,26,2,4,113,3,3,4,0,1,2,3,5,3,2,2,4,2,2,1
1,26,0,5,113,1,5,4,1,1,3,3,6,3,1,2,2,2,2,1
4,26,0,6,113,1,3,2,0,2,2,1,7,2,1,4,2,2,1,2
4,26,1,8,113,4,5,2,0,1,2,3,3,3,1,3,4,2,2,2
3,26,3,9,113,1,2,2,1,1,2,1,1,2,3,2,1,1,1,2
3,26,1,10,113,2,4,2,0,3,3,2,2,1,3,1,1,2,2,2
2,27,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,27,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,27,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,2,2,1
3,27,1,3,113,4,2,3,0,2,2,3,4,2,2,2,3,1,2,2
